count_hh,corr_SAW_hodge,corr_SAW_meet,corr_consum_hodge,corr_consum_meet,consum_sd,local_incon,global_incon,cycle_ratio
9,0.6097172805832944,0.7213556559013625,0.5753563790515095,0.7505334948782885,335.857246035222,0.1262246547888889,0.0,0.1262246547888889
8,0.655966919110482,0.5346815442312336,0.09399697042371033,-0.14398317468560745,204.07807220806407,0.1355502291125,0.0,0.1355502291125
9,-0.2187458071062043,-0.019802950859533486,0.45974884930567533,0.38278988891954147,172.69602983210208,0.16686529326666666,0.0,0.16686529326666666
9,0.33506521528156413,0.5683416511359185,0.5755637847574074,0.5406170360983374,456.32942606788197,0.1435582852888889,0.0,0.1435582852888889
9,0.5751086853804244,0.41079191812887456,0.7310338369706604,0.7248131798380526,410.37568695969617,0.1724336331222222,0.0,0.1724336331222222
8,0.4447495899966607,0.6547702297173061,0.7654084250359429,0.8087035128067832,249.18092584880543,0.13251369845,0.0,0.13251369845
9,0.5613608914238399,-0.037267799624996496,0.5232129720359017,0.4767028670130617,166.8135090987088,0.1293892785222222,0.0,0.1293892785222222
7,-0.15811388300841894,-0.15811388300841894,0.7497368767970048,0.6182778115549047,136.589388930839,0.19078756601428573,0.0,0.19078756601428573
8,0.4818120558297158,0.1729581738875903,0.500873125565613,0.7655693337802347,176.36031697798956,0.1379083709,0.0,0.1379083709
9,-0.34655164004183603,-0.2772413120334688,0.3600486280348912,0.2406657812320867,223.74988631139817,0.16633467252222223,0.0,0.16633467252222223
9,0.0,-0.1732050807568877,0.32050209472253866,-0.29017587306352494,108.11736365828082,0.24001006668888886,0.0,0.24001006668888886
9,0.748554161923727,0.43817804600413285,0.6891376686966703,0.4809622555528703,155.09951638077226,0.09429493035555556,0.0,0.09429493035555556
7,0.6910233190806426,0.9274260335029678,0.2590067326419659,0.6609729970442024,305.181203999311,0.08027064802857144,0.0,0.08027064802857144
9,0.7850632506370288,0.6061032181989393,0.4381323263247333,0.36584601475049927,126.86994563645789,0.09496624007777778,0.0,0.09496624007777778
8,0.44095855184409843,0.2519763153394848,0.4335691878811588,-0.2043240050356432,114.18691444314871,0.1148213634375,0.0,0.1148213634375
8,0.5346815442312336,0.4303534380397734,0.3546774481179931,0.3200502596185571,248.05095621084124,0.173276564375,0.0,0.173276564375
9,0.6451290387129046,0.6872564503672763,0.1260295305103372,0.19361979441407534,169.92435289894033,0.1387861781777778,0.0,0.1387861781777778
9,0.9128709291752768,0.9128709291752768,0.2855193243050792,0.45799072876472213,1089.8497079781919,0.10362763034444446,0.0,0.10362763034444446
6,0.8783100656536799,0.29277002188455997,-0.1073130457180272,0.8914773115300826,182.08247854417698,0.19160478498333333,0.0,0.19160478498333333
8,0.8781140799175228,0.6061608062110899,0.27467321665687816,0.42808874645775946,410.0420198443985,0.158647020375,0.0,0.158647020375
9,0.49009802940980346,0.557773351022717,0.2985393186633138,0.3745387454096157,308.5975881749605,0.15726842174444447,0.0,0.15726842174444447
9,0.8058066296105564,0.6845024057982145,0.7155936602665162,0.684244756764358,428.3299841937789,0.1396420751222222,0.0,0.1396420751222222
9,0.6440675499119308,0.6870053865727263,0.7457006568337621,0.44085045130676065,108.22955326826172,0.08616940615555556,0.0,0.08616940615555556
9,0.521640530957301,0.5738045840530311,0.6318650674914019,0.5611882345734824,151.5615187664741,0.20737037708888886,0.0,0.20737037708888886
9,0.5163977794943222,0.2581988897471611,0.04846925649269788,0.23102009093526615,150.31933605553527,0.13760780163333333,0.0,0.13760780163333333
9,-0.09128709291752768,-0.09128709291752768,0.7629821930381087,0.579830683255419,225.8895869355375,0.20740262644444443,0.0,0.20740262644444443
7,0.5426488617097118,0.7297691588509918,0.6739193739099386,0.7733538344269226,710.1309199563542,0.14934835574285715,0.0,0.14934835574285715
8,-0.18073922282301277,0.39056328877620144,0.634248234496801,0.7208381103342639,708.8257790810073,0.12284964060000002,0.0,0.12284964060000002
8,0.40050093945740717,0.27534439587696746,0.14725797153204195,-0.307556234760089,130.8327818644389,0.2896966690125,0.0,0.2896966690125
7,0.7484811885651198,0.8981774262781438,-0.11265452231106957,0.46963644686809575,171.92614002647986,0.17444647124285712,0.0,0.17444647124285712
7,0.7171371656006363,0.5976143046671969,0.8553172276939951,0.7020065264918829,870.9657212178809,0.18385984948571427,0.0,0.18385984948571427
6,0.5161002296110789,0.27322953332351235,0.06471153192239622,-0.2173133036896129,985.5711089912863,0.2643249961,0.0,0.2643249961
6,0.7058823529411765,0.7247137945655605,0.542283487094739,0.5870709055854275,130.7937128421916,0.07184731068333333,0.0,0.07184731068333333
9,0.9233805168766387,0.7951332228659944,0.8232468442820664,0.7863966104363906,438.234968484542,0.1371051737333333,0.0,0.1371051737333333
7,0.6736330697086078,0.7484811885651198,0.23431340379011745,0.06919227858771908,354.61705798050525,0.1573981294857143,0.0,0.1573981294857143
7,0.4490887131390719,0.6174969805662239,0.2640749942808295,0.45010048774079336,232.426513381469,0.12316481161428572,0.0,0.12316481161428572
8,0.4724987359208872,-0.012770236105969925,0.2839371934450285,0.45480794397669483,155.2324873310973,0.1373113774875,0.0,0.1373113774875
9,0.451848057057532,0.5163977794943222,0.7614866176439002,0.7357182285843459,334.3152901813849,0.15214312016666665,0.0,0.15214312016666665
8,0.21994295969128605,-0.20619652471058067,-0.08250605098055316,-0.10952202731430837,206.54627137202343,0.10729105922499999,0.0,0.10729105922499999
4,,,0.7215556172117575,0.3260305510849756,173.1045276121242,0.05555555555,0.0,0.05555555555
8,0.6910233190806426,0.666776886832199,0.6427850524545247,0.735322167300691,719.9973507407321,0.127702736825,0.0,0.127702736825
2,-0.9999999999999999,0.9999999999999999,-0.9999999999999999,1.0,140.91803763046101,0.1111111111,0.0,0.1111111111
9,0.3985710210976946,0.3465834966066909,-0.0684276278714904,-0.06949967281988587,109.48361137447823,0.10208209922222222,0.0,0.10208209922222222
8,0.5738045840530311,0.3390663451222457,0.05204893363376257,0.017261826459805556,1085.8389653409115,0.1349954147,0.0,0.1349954147
7,0.39279220242478635,0.6546536707079772,0.358220982717119,0.43739459866316066,270.469366285346,0.15596984788571427,0.0,0.15596984788571427
6,0.3086066999241838,-0.5246313898711126,0.6073101351984259,-0.42446781807190864,169.3238684938502,0.17173666341666669,0.0,0.17173666341666669
9,0.11927107455535574,0.1651445647689541,0.7943301125294586,0.675437213348034,388.31583967106525,0.16214202146666667,0.0,0.16214202146666667
7,0.47673129462279623,0.2267786838055364,-0.5012852252646304,-0.25500683039101524,341.7922549351955,0.15386100388571428,0.0,0.15386100388571428
7,0.6972166887783964,0.45817096691151754,0.6884081859777121,0.5309858723487838,270.97664462403316,0.1557363980142857,0.0,0.1557363980142857
9,0.4571037452743458,0.5188745216627709,0.6585838748395664,0.5803868157732549,1331.5738113134562,0.10135696990000001,0.0,0.10135696990000001
8,0.24743582965269675,0.24743582965269675,0.6831584474613301,0.6166033463553233,399.51402209375385,0.1814273397,0.0,0.1814273397
9,0.46744755235901847,0.43446272755579407,0.47870704148040205,0.5369362243132095,1133.3113407270396,0.17756986149999998,0.0,0.17756986149999998
9,0.36852666188185473,0.4403855060505442,0.13596748379576049,0.587541105097817,555.1708793320463,0.1396377232,0.0,0.1396377232
8,0.8953346962966182,0.7610943550173663,0.7314139767024305,0.5152360378036205,187.6700300815389,0.15575405380000001,0.0,0.15575405380000001
8,0.7972339748041415,0.6686478498357317,0.23755589016363132,0.4069160442367406,373.4948335701427,0.14724352445,0.0,0.14724352445
9,-0.019802950859533486,0.37625606633113623,0.09109723578005556,0.1992465173451774,320.3192074011212,0.17896354584444443,0.0,0.17896354584444443
9,0.36514837167011077,0.07302967433402215,0.6039183669535467,0.7275662581364044,121.99871022924606,0.15343563215555556,0.0,0.15343563215555556
8,0.7023629858283459,0.676822513616406,-0.3718491756268984,-0.30886828011772954,151.53481508063703,0.15088988412499998,0.0,0.15088988412499998
8,0.6546536707079772,0.4364357804719848,0.7697473142483838,0.4763006031246696,420.8318506160889,0.12918707005,0.0,0.12918707005
9,0.8657412496078821,0.8404649792712253,0.6881922157420818,0.7350189782674129,282.14445604993483,0.1859009967,0.0,0.1859009967
9,0.6928203230275508,0.8660254037844386,0.47469704855097294,0.6040811429595201,792.3764120980475,0.15538031764444446,0.0,0.15538031764444446
9,0.2608745973749755,0.4285796956874598,0.598543648787899,0.4884357706701617,456.1753646892345,0.1550036722,0.0,0.1550036722
9,0.7483314773547883,0.7483314773547883,0.4435556572722803,0.46059089791186675,142.05312509535338,0.18474894004444445,0.0,0.18474894004444445
9,0.756978119245116,0.6772962119561564,0.6030046439807527,0.5291124613082733,324.5564856150047,0.16401774177777775,0.0,0.16401774177777775
9,0.6894542930624352,0.4844813951249545,0.44571814444017155,0.1339494990732598,349.08676340649583,0.12049990632222222,0.0,0.12049990632222222
9,0.5962847939999439,0.8385254915624212,0.3222264619514623,0.5084915232943437,647.5042052967606,0.14919853827777776,0.0,0.14919853827777776
9,-0.09128709291752768,0.09128709291752768,0.08210040814082586,0.2595128624208925,201.626308172551,0.1564490236777778,0.0,0.1564490236777778
9,0.49807890526522647,0.36926539528284036,0.7422841239512372,0.7307781768175279,555.2394612181237,0.11883806605555557,0.0,0.11883806605555557
9,0.7080881928749334,0.4099457958749615,0.6645668989508813,0.5117901650582604,185.86635838159202,0.12944081356666667,0.0,0.12944081356666667
9,-0.4290493367123801,0.054772255750516606,-0.1610247184595289,0.43883956306501587,401.0244210441006,0.1783284797777778,0.0,0.1783284797777778
9,0.46987149389936483,0.3394638275806278,0.13156581617509103,0.05411295726024692,260.2491345096848,0.18220781072222222,0.0,0.18220781072222222
9,0.7538191051195527,0.8404649792712253,0.4574563361510949,0.3683777875940268,292.0939258293417,0.14860832931111112,0.0,0.14860832931111112
9,0.7514691493021795,0.5968834402710812,0.8206951843562471,0.9255162419450422,417.6945019787061,0.10180774128888889,0.0,0.10180774128888889
9,0.5533985905294664,0.6588078458684123,0.6751104437355944,0.7525977913550307,631.5251504501994,0.18418988206666664,0.0,0.18418988206666664
9,0.7905694150420948,0.7905694150420948,-0.17349131347056818,-0.27671385722109265,169.6584776548758,0.16108641306666666,0.0,0.16108641306666666
7,0.0,0.2834733547569205,0.6119938843654551,0.4446438434184266,228.4213662892175,0.17013764645714285,0.0,0.17013764645714285
9,0.49582091295544495,0.6555622813752364,0.3973235230436167,0.5521400779314205,175.9862685918421,0.12258195408888889,0.0,0.12258195408888889
9,0.7378647873726218,0.8432740427115677,0.6710867203553516,0.5580274626113275,345.21748901441504,0.15438202325555556,0.0,0.15438202325555556
6,0.1343433226559697,-0.029424494316824982,0.5980861495026489,0.09175287411464438,226.0017652264461,0.1408917095,0.0,0.1408917095
9,0.8207826816681232,0.8207826816681232,0.4076374913851927,0.5718359107036008,130.85887488968902,0.16781527601111113,0.0,0.16781527601111113
9,0.8191461869910418,0.6561273844720155,0.6788223739333376,0.5949263732167056,209.87155628003626,0.1576436073111111,0.0,0.1576436073111111
9,-0.06994974167826688,0.1136683302271837,0.04974368432439922,0.12166786559898776,320.1502011004991,0.16444374935555556,0.0,0.16444374935555556
9,-0.28975251230519367,-0.2885426844228509,-0.07952786114328296,-0.059021317792735395,90.69870049501965,0.13777542823333333,0.0,0.13777542823333333
9,0.24325638628366394,0.33541019662496846,0.499345151440102,0.4562701147674393,392.734377958022,0.18368047566666668,0.0,0.18368047566666668
9,0.5674615217055269,0.7536598335151529,0.3682106704403916,0.40584314206681754,89.74978729485164,0.12861241465555553,0.0,0.12861241465555553
9,0.37416573867739417,0.7483314773547883,0.7787846634779747,0.7692786666082886,139.93054615253578,0.11961051862222222,0.0,0.11961051862222222
9,0.5345224838248488,0.05345224838248488,0.27157711360584824,-0.0033360187883118334,108.06577018522613,0.13019270945555556,0.0,0.13019270945555556
9,0.6274950199005567,0.48805168214487743,0.8401115547898395,0.48184280405129587,120.63477615859782,0.1336784721777778,0.0,0.1336784721777778
9,0.7211680340484687,0.5294651389216606,0.17990155197675128,0.17502989133346733,330.65079780629134,0.11516632784444446,0.0,0.11516632784444446
9,0.7523841248624463,0.6497862896539309,0.19242399015291173,0.21705629787582145,250.1648081395598,0.14741780314444444,0.0,0.14741780314444444
9,0.5790660241435862,0.22271770159368698,0.739872460853258,0.7372080035531879,100.21192795194094,0.13108466463333335,0.0,0.13108466463333335
9,0.32962219835865675,0.45434411125112145,0.24223048540452521,0.1801874269902056,130.34150616022234,0.1900412002222222,0.0,0.1900412002222222
9,0.41239304942116134,0.4948716593053935,0.14621377702714067,0.15740591721175862,120.07835837941174,0.1482808769777778,0.0,0.1482808769777778
9,0.9124982527240751,0.9354143466934853,0.472481096901783,0.46254342382104596,482.0882755101782,0.16788590921111113,0.0,0.16788590921111113
9,0.7780335836645751,0.7010852072581886,0.1061525436369695,0.12735269945818475,75.64972296684422,0.14133825991111112,0.0,0.14133825991111112
9,0.6454972243679028,0.5809475019311126,0.7478775473537811,0.7919259381328875,169.353413061206,0.19336337737777776,0.0,0.19336337737777776
9,0.3118047822311618,0.37416573867739417,0.6511681301049058,0.5991832008849942,300.6431260971918,0.16935651743333333,0.0,0.16935651743333333
9,0.6498440561375455,0.7191607554588837,0.6150757470252466,0.6441637346038558,1441.9384460604413,0.15431692863333335,0.0,0.15431692863333335
8,-0.07412493166611013,-0.012354155277685021,0.7738641844905931,0.7243322415492943,119.95170958690001,0.1288132138125,0.0,0.1288132138125
9,0.5020790110464023,0.6207522318391883,0.24383002766522735,0.31005643402451905,226.3902088955152,0.1465466949222222,0.0,0.1465466949222222
8,0.14824986333222026,0.14824986333222026,0.5931589669602108,0.6673514672802022,530.3307897803758,0.14945876198750002,0.0,0.14945876198750002
9,0.11227217828476799,0.14907119849998599,-0.17728699843781096,-0.33472615533199584,197.07735110900265,0.14330469890000003,0.0,0.14330469890000003
9,0.41286141192238524,0.41286141192238524,0.6198757611328635,0.7158637791136302,284.9243203838409,0.11739069352222223,0.0,0.11739069352222223
9,0.5378528742004772,0.48805168214487743,0.3071745858922114,0.6228301669560793,257.57688517474793,0.12821235745555554,0.0,0.12821235745555554
9,0.5733608010270435,0.5006939628599933,0.6428303521003127,0.609376606555746,293.531764497404,0.1577812562,0.0,0.1577812562
9,0.665389274506537,0.6839855680567695,0.325358818359757,0.41357382188274605,164.89453922920703,0.14587755862222224,0.0,0.14587755862222224
9,0.10397504898200727,-0.11263963639717454,-0.2880437602729339,-0.20870816243979515,805.4719118436113,0.12561306988888893,0.0,0.12561306988888893
9,0.2958311807705326,0.5285398323252036,0.84944294357506,0.7826270202000414,599.1129825024349,0.13811198399999997,0.0,0.13811198399999997
9,0.8501691658837487,0.8415815985515896,0.21094903994517336,0.5780034269471954,137.9539218454159,0.16720799523333335,0.0,0.16720799523333335
9,0.451848057057532,0.451848057057532,0.3554655527532775,0.6045649772817627,629.9605357039547,0.16219689415555552,0.0,0.16219689415555552
9,0.4468385775317488,0.5137830903923016,0.5362600601476875,0.7353074666801188,112.56544971369944,0.13610959087777774,0.0,0.13610959087777774
8,0.524851373691121,0.5646829085612719,-0.35756970633185525,-0.31417015360751116,387.4560894799894,0.077335744825,0.0,0.077335744825
9,0.5568586932151202,0.40723560851286184,0.3598531677265024,0.8219168281749368,179.51028932792946,0.15875349401111113,0.0,0.15875349401111113
8,-0.044964272186146924,0.5235796803447669,-0.10295827724550993,0.12974083031638842,297.1663238463268,0.11715258395,0.0,0.11715258395
9,0.41286141192238524,0.3853373177942262,-0.1324462488698868,-0.12004388519703804,431.614725927842,0.18420044507777777,0.0,0.18420044507777777
9,0.6928203230275508,0.4330127018922193,0.20981460938359353,0.5505510210199531,209.3569492166535,0.15171076465555558,0.0,0.15171076465555558
9,-0.017329174830334543,0.025993762245501817,-0.12570570834738679,-0.11814906090302824,344.47732052919116,0.17774658963333334,0.0,0.17774658963333334
9,0.47879565893903836,-0.062066103936542,0.22587152487114526,0.394364951605972,106.73194785842136,0.19937882512222227,0.0,0.19937882512222227
9,0.43920523057894156,0.48312575363683574,0.30598761348655384,0.18420122587967908,212.3805036679241,0.21698008451111114,0.0,0.21698008451111114
9,0.320844473959874,-0.09128709291752768,0.055068574712353095,-0.41385661865961737,1040.7072418623002,0.18395059832222224,0.0,0.18395059832222224
8,0.057811207096474616,0.06385118052984962,-0.3587886989861352,-0.37574075403772145,196.33656519481866,0.22366266917500002,0.0,0.22366266917500002
9,0.47527082062880366,0.47527082062880366,0.12797783387481765,0.10234711912544801,378.7371027220403,0.11548281270000002,0.0,0.11548281270000002
9,0.6915937295786109,0.6561273844720155,0.3072213763921356,0.3228009800578122,100.63860818994864,0.14816246008888886,0.0,0.14816246008888886
9,0.6972166887783964,0.5378528742004772,0.6183103858671216,0.4664734435655114,576.5506331442158,0.18457651706666667,0.0,0.18457651706666667
9,0.5345224838248488,0.5612486080160912,0.5448539851101132,0.6673394897750827,665.7190762293205,0.13244113370000002,0.0,0.13244113370000002
9,0.6986670116874985,0.08660254037844385,0.14946460824832533,0.5701410668426746,229.74330803032893,0.15685771664444445,0.0,0.15685771664444445
9,0.6120602396848354,0.3497487083913345,-0.08520543875831474,0.34556557193332466,1171.5475391393225,0.1718547619,0.0,0.1718547619
8,0.3024215695755183,0.20619652471058067,-0.3683911906443568,-0.006294603434822832,225.07407516705476,0.13894831605,0.0,0.13894831605
9,0.3793002222178903,0.5621826951410451,-0.3328539407783069,0.16617400939771845,319.77969129283935,0.16244640715555553,0.0,0.16244640715555553
9,0.2788866755113585,0.8366600265340756,0.7219631793028549,0.33312272318624164,319.39734448658584,0.11120383326666665,0.0,0.11120383326666665
9,-0.056136089142383994,-0.07453559924999299,0.07699598602474711,-0.3928011934412607,267.2282759754196,0.07591162563333333,0.0,0.07591162563333333
9,0.6472607981953666,0.6029278668121223,0.6503712539251554,0.4495093944461227,1023.308847025983,0.18533612223333334,0.0,0.18533612223333334
9,0.4403855060505442,0.7706746355884524,0.5043269830112463,0.7019660502336073,306.42074484149964,0.1514684875222222,0.0,0.1514684875222222
9,0.4623490922926591,0.1584236068762679,-0.7996179073884636,-0.42434885947678863,288.5844120031867,0.12619612356666665,0.0,0.12619612356666665
8,0.5462453773163064,0.12371791482634838,-0.11087539245998689,-0.27599985808912453,124.07984624533395,0.14954676763750002,0.0,0.14954676763750002
9,0.772673366147183,0.5421104980065684,0.01936729968715528,0.1761525736251729,248.57404386854734,0.1529988635777778,0.0,0.1529988635777778
9,-0.051971919650642774,-0.10350983390135313,-0.4252823771563957,-0.4128884045214143,176.0262576610952,0.13648326436666666,0.0,0.13648326436666666
9,0.7432160053315857,0.9530652303663865,0.3082849797316642,0.5023404960441537,136.70350862463258,0.14634923338888886,0.0,0.14634923338888886
9,0.24040159835606664,0.1950648980862749,0.3746992325125455,0.4610361076017367,426.35805021033894,0.1458852476222222,0.0,0.1458852476222222
9,0.821909464719636,0.7607034407511525,0.7525424289927816,0.8309568915406128,327.7059503415083,0.14166831407777777,0.0,0.14166831407777777
9,0.6034624088315371,0.32111443149518853,0.6801039274028043,0.6396471960791436,313.1061899886083,0.10705196907777777,0.0,0.10705196907777777
9,0.3946141647014852,0.037267799624996496,0.6240095982292416,0.14705479950131373,318.4063140098216,0.14575005642222222,0.0,0.14575005642222222
9,0.5973191135873606,0.5533985905294664,0.744762484018583,0.6690363091343435,451.51051242464996,0.18037026726666666,0.0,0.18037026726666666
9,-0.32791192541796277,-0.16035674514745463,0.21682686306760282,-0.06794622333858427,270.9856103052265,0.11241677882222222,0.0,0.11241677882222222
9,0.3812632098959009,0.6649939707486644,0.1880333735508602,-0.1299209493340792,169.80582936883462,0.13823320334444444,0.0,0.13823320334444444
9,0.8473065890136724,0.7432160053315857,0.7225173002758987,0.6352400757722253,1114.3072095629755,0.10990797746666667,0.0,0.10990797746666667
9,0.6483387519305799,0.6061032181989393,0.6319872378811923,0.6235145797295661,204.04200618202435,0.10060543877777778,0.0,0.10060543877777778
